3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,CPLE,596.136,-100.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,CPLW,6.000,0.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,CWLP,25.600,0.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,DUKE,717.599,761.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,HTP,-357.500,-350.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,IPL,9.978,-92.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,LGEE,609.507,-102.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,LINDEN,-313.324,-315.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,MEC,-52.702,-400.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,MECS,-2795.600,-200.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,NIPS,-1501.461,0.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,NYIS,15.203,-138.500
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,PJM MISO,-4218.782,-1786.371
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,PJM RTO,-2524.939,-2402.260
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,SAYR,-561.000,-560.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,TVA,981.218,190.000
3/30/2024 10:50:01 AM,3/30/2024 6:50:01 AM,WEC,35.646,-250.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,ALTE,-542.852,-742.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,ALTW,362.229,0.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,AMIL,830.859,368.053
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,CIN,-604.296,-510.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,CPLE,631.136,-100.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,CPLW,7.900,0.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,CWLP,24.800,0.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,DUKE,746.700,761.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,HTP,-357.500,-350.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,IPL,26.812,-92.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,LGEE,574.566,-102.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,LINDEN,-313.768,-315.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,MEC,-98.182,-400.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,MECS,-2808.199,-200.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,NIPS,-1579.910,0.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,NYIS,-54.012,-138.641
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,PJM MISO,-4334.275,-1825.826
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,PJM RTO,-2693.052,-2541.856
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,SAYR,-612.000,-560.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,TVA,1018.200,190.000
3/30/2024 10:45:01 AM,3/30/2024 6:45:01 AM,WEC,54.465,-250.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,ALTE,-553.574,-742.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,ALTW,353.865,0.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,AMIL,850.999,341.999
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,CIN,-660.709,-510.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,CPLE,604.115,-100.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,CPLW,9.700,0.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,CWLP,26.800,0.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,DUKE,738.599,761.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,HTP,-357.500,-350.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,IPL,18.397,-92.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,LGEE,568.593,-102.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,LINDEN,-314.397,-315.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,MEC,-80.116,-400.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,MECS,-2753.600,-200.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,NIPS,-1533.831,0.000
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,NYIS,53.350,-138.782
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,PJM MISO,-4287.095,-1851.880
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,PJM RTO,-2622.824,-2662.662
3/30/2024 10:40:01 AM,3/30/2024 6:40:01 AM,SAYR,-661.000,-560.000
